header,type,class,mechanism,group,snp
MEG_8066|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_2493|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_2507|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_2558|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,Drugs,Trimethoprim,Dihydrofolate reductase,DFRB,
MEG_2550|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_2525|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_2569|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,Drugs,Trimethoprim,Dihydrofolate reductase,DFRB,
MEG_2486|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_8062|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_2488|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_2562|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,Drugs,Trimethoprim,Dihydrofolate reductase,DFRB,
MEG_2540|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_11307|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,Drugs,Trimethoprim,Dihydrofolate reductase,DFRB,
MEG_2492|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_2513|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_11302|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_2578|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRF,Drugs,Trimethoprim,Dihydrofolate reductase,DFRF,
MEG_2483|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_2556|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_8065|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_2515|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_11303|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_8061|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_2537|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,
MEG_2559|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,Drugs,Trimethoprim,Dihydrofolate reductase,DFRB,
MEG_2560|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,Drugs,Trimethoprim,Dihydrofolate reductase,DFRB,
MEG_2714|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC_efflux_pump|EMEA,Biocides,Quaternary Ammonium Compounds (QACs) resistance,QAC efflux pump,EMEA,
MEG_3084|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC-resistant_protein_UDP_glucose_4_epimerase|GALE,Biocides,Quaternary Ammonium Compounds (QACs) resistance,QAC-resistant protein UDP glucose 4 epimerase,GALE,
MEG_2874|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,Biocides,Phenolic compound resistance,Phenolic resistance protein,FABI,
MEG_2875|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,Biocides,Phenolic compound resistance,Phenolic resistance protein,FABI,
MEG_2876|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABK,Biocides,Phenolic compound resistance,Phenolic resistance protein,FABK,
MEG_2877|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABL,Biocides,Phenolic compound resistance,Phenolic resistance protein,FABL,
MEG_2878|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABV,Biocides,Phenolic compound resistance,Phenolic resistance protein,FABV,
MEG_2879|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABV,Biocides,Phenolic compound resistance,Phenolic resistance protein,FABV,
MEG_7271|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIA,Biocides,Phenolic compound resistance,Phenolic RND efflux pump,TRIA,
MEG_7272|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIAP,Biocides,Phenolic compound resistance,Phenolic RND efflux pump,TRIAP,
MEG_7273|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIB,Biocides,Phenolic compound resistance,Phenolic RND efflux pump,TRIB,
MEG_7274|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIBP,Biocides,Phenolic compound resistance,Phenolic RND efflux pump,TRIBP,
MEG_7275|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIC,Biocides,Phenolic compound resistance,Phenolic RND efflux pump,TRIC,
MEG_7276|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRICP,Biocides,Phenolic compound resistance,Phenolic RND efflux pump,TRICP,
MEG_9974|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG,Biocides,Phenolic compound resistance,Triclosan-resistant mutation,FABG,
MEG_11443|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG,Biocides,Phenolic compound resistance,Triclosan-resistant mutation,FABG,
MEG_2880|Drugs|Elfamycins|Elfamycin_efflux_pumps|FACT,Drugs,Elfamycins,Elfamycin efflux pumps,FACT,
MEG_3066|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB,Drugs,Fusidic acid,Ribosomal zinc-binding protein,FUSB,
MEG_3067|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB,Drugs,Fusidic acid,Ribosomal zinc-binding protein,FUSB,
MEG_3068|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSC,Drugs,Fusidic acid,Ribosomal zinc-binding protein,FUSC,
MEG_3069|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSD,Drugs,Fusidic acid,Ribosomal zinc-binding protein,FUSD,
MEG_3070|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSD,Drugs,Fusidic acid,Ribosomal zinc-binding protein,FUSD,
MEG_3072|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF,Drugs,Fusidic acid,Fusidic acid esterases,FUSF,
MEG_3073|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF,Drugs,Fusidic acid,Fusidic acid esterases,FUSF,
MEG_3074|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSH,Drugs,Fusidic acid,Fusidic acid esterases,FUSH,
MEG_3167|Metals|Gold_resistance|Gold_resistance_regulator|GOLS,Metals,Gold resistance,Gold resistance regulator,GOLS,
MEG_3272|Metals|Nickel_resistance|Nickel_resistance_protein|HOXN,Metals,Nickel resistance,Nickel resistance protein,HOXN,
MEG_3283|Metals|Nickel_resistance|Nickel_resistance_protein|HUPE,Metals,Nickel resistance,Nickel resistance protein,HUPE,
MEG_3284|Metals|Nickel_resistance|Nickel_resistance_protein|HUPE,Metals,Nickel resistance,Nickel resistance protein,HUPE,
MEG_3285|Metals|Nickel_resistance|Nickel_resistance_protein|HUPN,Metals,Nickel resistance,Nickel resistance protein,HUPN,
MEG_4120|Metals|Nickel_resistance|Nickel_MFS_efflux_pumps|NCRAN,Metals,Nickel resistance,Nickel MFS efflux pumps,NCRAN,
MEG_4123|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRBN,Metals,Nickel resistance,Nickel MFS efflux regulator,NCRBN,
MEG_4126|Metals|Nickel_resistance|Nickel_MFS_efflux_pumps|NCRCN,Metals,Nickel resistance,Nickel MFS efflux pumps,NCRCN,
MEG_4128|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRYN,Metals,Nickel resistance,Nickel MFS efflux regulator,NCRYN,
MEG_4167|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKA,Metals,Nickel resistance,Nickel ABC efflux pumps,NIKA,
MEG_4168|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,Metals,Nickel resistance,Nickel ABC efflux pumps,NIKB,
MEG_4169|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,Metals,Nickel resistance,Nickel ABC efflux pumps,NIKB,
MEG_4170|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKC,Metals,Nickel resistance,Nickel ABC efflux pumps,NIKC,
MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,Metals,Nickel resistance,Nickel ABC efflux pumps,NIKD,
MEG_4172|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,Metals,Nickel resistance,Nickel ABC efflux pumps,NIKD,
MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,Metals,Nickel resistance,Nickel ABC efflux pumps,NIKE,
MEG_4174|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,Metals,Nickel resistance,Nickel ABC efflux pumps,NIKE,
MEG_4175|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,Metals,Nickel resistance,Nickel ABC efflux regulator,NIKR,
MEG_4177|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,Metals,Nickel resistance,Nickel ABC efflux regulator,NIKR,
MEG_4195|Metals|Nickel_resistance|Nickel_resistance_protein|NIRA,Metals,Nickel resistance,Nickel resistance protein,NIRA,
MEG_4196|Metals|Nickel_resistance|Nickel_resistance_protein|NIRB,Metals,Nickel resistance,Nickel resistance protein,NIRB,
MEG_4197|Metals|Nickel_resistance|Nickel_resistance_protein|NIRC,Metals,Nickel resistance,Nickel resistance protein,NIRC,
MEG_4198|Metals|Nickel_resistance|Nickel_resistance_protein|NIRD,Metals,Nickel resistance,Nickel resistance protein,NIRD,
MEG_4199|Metals|Nickel_resistance|Nickel_resistance_protein|NIXA,Metals,Nickel resistance,Nickel resistance protein,NIXA,
MEG_4200|Metals|Nickel_resistance|Nickel_resistance_protein|NIXA,Metals,Nickel resistance,Nickel resistance protein,NIXA,
MEG_4218|Metals|Nickel_resistance|Nickel_RND_efflux_pumps|NRSA,Metals,Nickel resistance,Nickel RND efflux pumps,NRSA,
MEG_4220|Metals|Nickel_resistance|Nickel_resistance_regulator|NRSR,Metals,Nickel resistance,Nickel resistance regulator,NRSR,
MEG_4221|Metals|Nickel_resistance|Nickel_resistance_regulator|NRSS,Metals,Nickel resistance,Nickel resistance regulator,NRSS,
MEG_3287|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPA,Biocides,Peroxide resistance,Peroxide resistance stress protein,IBPA,
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,Biocides,Peroxide resistance,Peroxide resistance stress protein,IBPB,
MEG_3289|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,Biocides,Peroxide resistance,Peroxide resistance stress protein,IBPB,
MEG_5772|Biocides|Peroxide_resistance|peroxide_resistance_regulator|PERR,Biocides,Peroxide resistance,peroxide resistance regulator,PERR,
MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,Biocides,Peroxide resistance,peroxide resistance protein,SODA,
MEG_6541|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,Biocides,Peroxide resistance,peroxide resistance protein,SODA,
MEG_6542|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,Biocides,Peroxide resistance,peroxide resistance protein,SODA,
MEG_6543|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,Biocides,Peroxide resistance,peroxide resistance protein,SODA,
MEG_6544|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,Biocides,Peroxide resistance,peroxide resistance protein,SODB,
MEG_6545|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,Biocides,Peroxide resistance,peroxide resistance protein,SODB,
MEG_6546|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,Biocides,Peroxide resistance,peroxide resistance protein,SODB,
MEG_7818|Biocides|Peroxide_resistance|peroxide_resistance_protein|YDEI,Biocides,Peroxide resistance,peroxide resistance protein,YDEI,
MEG_11436|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|KATP,Biocides,Peroxide resistance,Peroxide resistance stress protein,KATP,
MEG_11438|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|SODC,Biocides,Peroxide resistance,Peroxide resistance stress protein,SODC,
MEG_3290|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,Biocides,Acetate resistance,Acetate resistance protein,ICLR,
MEG_3291|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,Biocides,Acetate resistance,Acetate resistance protein,ICLR,
MEG_3622|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,Biocides,Acetate resistance,Acetate resistance protein,LPDT,
MEG_3714|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_3717|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_3691|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_8779|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_8237|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_3712|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_3709|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_10098|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXD,Drugs,Lipopeptides,Colistin-resistant mutant,LPXD,
MEG_3722|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_11459|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_3726|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_3667|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_3729|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_8808|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_8796|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_10077|Drugs|Lipopeptides|Daptomycin-resistant_mutant|DRMA,Drugs,Lipopeptides,Daptomycin-resistant mutant,DRMA,
MEG_11458|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_3675|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_8238|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_3673|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_3693|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_3731|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_10048|Drugs|Lipopeptides|Polymyxin_resistant_aminoacyl_carrier_protein|ALMF,Drugs,Lipopeptides,Polymyxin resistant aminoacyl carrier protein,ALMF,
MEG_3724|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_8780|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_11454|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_11384|Drugs|Lipopeptides|Daptomycin_ABC_efflux_transporter_protein|DRCA,Drugs,Lipopeptides,Daptomycin ABC efflux transporter protein,DRCA,
MEG_3730|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_3719|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_11457|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_10047|Drugs|Lipopeptides|Polymyxin_resistant_glycyltransferase|ALME,Drugs,Lipopeptides,Polymyxin resistant glycyltransferase,ALME,
MEG_8240|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_3687|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_3720|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_3678|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_8801|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_8782|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_8802|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_8806|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,Drugs,Lipopeptides,Colistin phosphoethanolamine transferase,MCR,
MEG_5776|Drugs|Lipopeptides|Lipid_A_phosphatase|PGBB,Drugs,Lipopeptides,Lipid A phosphatase,PGBB,
MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES,Drugs,Mupirocin,Mupirocin-resistant isoleucyl-tRNA synthetase,ILES,
MEG_4089|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPA,Drugs,Mupirocin,Mupirocin-resistant isoleucyl-tRNA synthetase,MUPA,
MEG_4090|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPA,Drugs,Mupirocin,Mupirocin-resistant isoleucyl-tRNA synthetase,MUPA,
MEG_4091|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPB,Drugs,Mupirocin,Mupirocin-resistant isoleucyl-tRNA synthetase,MUPB,
MEG_3887|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,Metals,Mercury resistance,Mercury resistance regulator,MERR2,
MEG_3894|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,Metals,Mercury resistance,Mercury resistance protein,MERT,
MEG_3837|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,Metals,Mercury resistance,Mercury resistance protein,MERA,
MEG_3898|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,Metals,Mercury resistance,Mercury resistance protein,MERT,
MEG_3847|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,Metals,Mercury resistance,Mercury resistance protein,MERB,
MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,Metals,Mercury resistance,Mercury resistance protein,MERE,
MEG_3885|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,Metals,Mercury resistance,Mercury resistance regulator,MERR1,
MEG_3880|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,Metals,Mercury resistance,Mercury resistance regulator,MERR,
MEG_3864|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,Metals,Mercury resistance,Mercury resistance regulator,MERD,
MEG_3840|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,Metals,Mercury resistance,Mercury resistance protein,MERA,
MEG_3865|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,Metals,Mercury resistance,Mercury resistance regulator,MERD,
MEG_11228|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,Metals,Mercury resistance,Mercury resistance protein,MERB,
MEG_3872|Metals|Mercury_resistance|Mercury_resistance_protein|MERH,Metals,Mercury resistance,Mercury resistance protein,MERH,
MEG_3859|Metals|Mercury_resistance|Mercury_resistance_protein|MERC,Metals,Mercury resistance,Mercury resistance protein,MERC,
MEG_3877|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,Metals,Mercury resistance,Mercury resistance protein,MERP,
MEG_3843|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,Metals,Mercury resistance,Mercury resistance protein,MERA,
MEG_3871|Metals|Mercury_resistance|Mercury_resistance_protein|MERG,Metals,Mercury resistance,Mercury resistance protein,MERG,
MEG_3853|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,Metals,Mercury resistance,Mercury resistance protein,MERB,
MEG_3892|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,Metals,Mercury resistance,Mercury resistance protein,MERT,
MEG_3893|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,Metals,Mercury resistance,Mercury resistance protein,MERT,
MEG_3897|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,Metals,Mercury resistance,Mercury resistance protein,MERT,
MEG_3886|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,Metals,Mercury resistance,Mercury resistance regulator,MERR1,
MEG_3867|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,Metals,Mercury resistance,Mercury resistance protein,MERE,
MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC,Metals,Mercury resistance,Mercury resistance protein,MERC,
MEG_3854|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,Metals,Mercury resistance,Mercury resistance protein,MERB,
MEG_3862|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,Metals,Mercury resistance,Mercury resistance regulator,MERD,
MEG_3861|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,Metals,Mercury resistance,Mercury resistance regulator,MERD,
MEG_3845|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,Metals,Mercury resistance,Mercury resistance protein,MERA,
MEG_3876|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,Metals,Mercury resistance,Mercury resistance protein,MERP,
MEG_3882|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,Metals,Mercury resistance,Mercury resistance regulator,MERR,
MEG_3869|Metals|Mercury_resistance|Mercury_resistance_protein|MERF,Metals,Mercury resistance,Mercury resistance protein,MERF,
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,Metals,Mercury resistance,Mercury resistance protein,MERT,
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,Metals,Mercury resistance,Mercury resistance protein,MERP,
MEG_3868|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,Metals,Mercury resistance,Mercury resistance protein,MERE,
MEG_3839|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,Metals,Mercury resistance,Mercury resistance protein,MERA,
MEG_3870|Metals|Mercury_resistance|Mercury_resistance_protein|MERF,Metals,Mercury resistance,Mercury resistance protein,MERF,
MEG_3841|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,Metals,Mercury resistance,Mercury resistance protein,MERA,
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,Metals,Mercury resistance,Mercury resistance regulator,MERR,
MEG_3849|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,Metals,Mercury resistance,Mercury resistance protein,MERB,
MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,Metals,Mercury resistance,Mercury resistance protein,MERP,
MEG_4178|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMA,Drugs,Metronidazole,nim nitroimidazole reductase,NIMA,
MEG_4179|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMA,Drugs,Metronidazole,nim nitroimidazole reductase,NIMA,
MEG_4180|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMB,Drugs,Metronidazole,nim nitroimidazole reductase,NIMB,
MEG_4181|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMC,Drugs,Metronidazole,nim nitroimidazole reductase,NIMC,
MEG_4182|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMD,Drugs,Metronidazole,nim nitroimidazole reductase,NIMD,
MEG_4183|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIME,Drugs,Metronidazole,nim nitroimidazole reductase,NIME,
MEG_4184|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIME,Drugs,Metronidazole,nim nitroimidazole reductase,NIME,
MEG_4185|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIME,Drugs,Metronidazole,nim nitroimidazole reductase,NIME,
MEG_4186|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMF,Drugs,Metronidazole,nim nitroimidazole reductase,NIMF,
MEG_4187|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMH,Drugs,Metronidazole,nim nitroimidazole reductase,NIMH,
MEG_4188|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,nim nitroimidazole reductase,NIMI,
MEG_4189|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,nim nitroimidazole reductase,NIMI,
MEG_4190|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,nim nitroimidazole reductase,NIMI,
MEG_4191|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,Drugs,Metronidazole,nim nitroimidazole reductase,NIMI,
