SNP_accession,S021_rd100m_R01_100bp_97ani_V4Full,S022_rd100m_R02_100bp_97ani_V4Full,S023_rd100m_R03_100bp_97ani_V4Full,S024_rd100m_R04_100bp_97ani_V4Full,S025_rd100m_R05_100bp_97ani_V4Full,S026_rd100m_R06_100bp_97ani_V4Full,S027_rd100m_R07_100bp_97ani_V4Full,S028_rd100m_R08_100bp_97ani_V4Full,S029_rd100m_R09_100bp_97ani_V4Full,S030_rd100m_R10_100bp_97ani_V4Full
MEG_266|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_266|AAC6-PRIME-266_g_127_A,3,3,6,1,0,0,0,0,0,0
MEG_266|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_266|AAC6-PRIME-266_a_283_C,2,1,1,0,0,0,0,0,0,0
MEG_266|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_266|AAC6-PRIME-266_t_379_A,6,0,8,0,1,0,0,0,0,0
MEG_273|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_273|AAC6-PRIME-273_C_151_A,0,0,0,0,0,8,0,16,0,0
MEG_273|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_273|AAC6-PRIME-273_A_183_G,0,0,0,0,0,7,0,10,0,0
MEG_273|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_273|AAC6-PRIME-273_T_259_C,0,0,0,0,0,2,0,6,0,0
MEG_273|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_273|AAC6-PRIME-273_G_433_T,0,0,0,0,0,5,0,8,0,0
MEG_273|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_273|AAC6-PRIME-273_G_493_A,0,0,0,0,0,2,0,11,0,0
MEG_294|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_294|AAC6-PRIME-294_G_319_C,2,0,2,0,0,0,0,0,0,0
MEG_294|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_294|AAC6-PRIME-294_T_410_G,2,0,3,1,0,0,0,0,0,0
MEG_294|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_294|AAC6-PRIME-294_A_430_G,4,0,3,1,0,0,0,0,0,0
MEG_294|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_294|AAC6-PRIME-294_A_499_C,5,0,2,0,0,0,0,0,0,0
MEG_299|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_299|AAC6-PRIME-299_A_494_T,0,0,0,0,0,0,1,0,1,3
MEG_299|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_299|AAC6-PRIME-299_T_625_A,0,0,0,0,0,0,3,2,1,0
MEG_299|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_299|AAC6-PRIME-299_G_628_A,0,0,0,0,0,0,2,2,0,0
MEG_301|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_301|AAC6-PRIME-301_C_459_G,2,1,1,0,0,0,0,0,0,0
MEG_301|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_301|AAC6-PRIME-301_G_551_T,5,2,4,0,0,0,0,0,0,0
MEG_307|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_307|AAC6-PRIME-307_A_183_G,0,0,0,0,0,2,0,2,0,0
MEG_307|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_307|AAC6-PRIME-307_T_259_C,0,0,0,0,0,1,0,6,0,0
MEG_307|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_307|AAC6-PRIME-307_G_433_T,0,0,0,0,0,1,0,3,0,0
MEG_308|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_308|AAC6-PRIME-308_C_27_A,0,0,0,0,0,1,2,15,1,1
MEG_308|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_308|AAC6-PRIME-308_A_412_C,0,0,0,0,0,1,1,17,0,1
MEG_308|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_308|AAC6-PRIME-308_A_466_G,0,0,0,0,0,2,0,14,2,2
MEG_308|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_308|AAC6-PRIME-308_A_523_G,0,0,0,0,0,2,0,5,2,1
MEG_310|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_310|AAC6-PRIME-310_C_42_A,0,3,2,0,0,0,0,0,0,0
MEG_310|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_310|AAC6-PRIME-310_G_102_T,0,9,3,0,0,0,0,0,0,0
MEG_310|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_310|AAC6-PRIME-310_G_372_C,0,6,7,0,0,0,0,0,0,0
MEG_310|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_310|AAC6-PRIME-310_T_438_C,0,11,9,0,0,0,0,0,0,0
MEG_310|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_310|AAC6-PRIME-310_A_486_T,1,13,6,0,0,0,0,0,0,0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_316|AAC6-PRIME-316_T_423_C,5,6,1,2,0,0,0,0,0,0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_316|AAC6-PRIME-316_A_621_C,2,10,0,0,1,0,0,0,0,0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_316|AAC6-PRIME-316_T_675_C,4,6,0,2,3,0,0,0,0,0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_316|AAC6-PRIME-316_T_939_A,3,5,0,1,3,0,0,0,0,0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_316|AAC6-PRIME-316_A_961_T,0,4,0,0,1,0,0,0,0,0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_316|AAC6-PRIME-316_A_989_T,3,4,0,0,1,0,0,0,0,0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_316|AAC6-PRIME-316_G_1351_C,2,5,0,0,2,0,0,0,0,0
MEG_330|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_330|AAC6-PRIME-330_C_87_T,0,0,0,0,0,0,0,1,2,1
MEG_330|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_330|AAC6-PRIME-330_G_99_A,0,0,0,0,0,0,0,1,2,2
MEG_333|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_333|AAC6-PRIME-333_A_716_G,0,0,0,0,0,0,0,6,0,0
MEG_333|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_333|AAC6-PRIME-333_A_773_G,0,0,0,0,0,0,0,11,0,0
MEG_334|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_334|AAC6-PRIME-334_A_47_G,1,1,2,0,0,0,0,0,0,0
MEG_334|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_334|AAC6-PRIME-334_G_67_A,1,1,4,0,0,0,0,0,0,0
MEG_334|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_334|AAC6-PRIME-334_G_156_C,0,0,3,1,1,0,0,0,0,0
MEG_338|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_338|AAC6-PRIME-338_A_23_T,2,0,2,4,0,0,0,0,0,0
MEG_338|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_338|AAC6-PRIME-338_G_329_C,5,0,5,1,0,0,0,0,0,0
MEG_338|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_338|AAC6-PRIME-338_T_420_G,8,0,4,0,0,0,0,0,0,0
MEG_338|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_338|AAC6-PRIME-338_A_440_G,8,0,5,0,0,0,0,0,0,0
MEG_338|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_338|AAC6-PRIME-338_A_509_C,5,0,5,0,0,0,0,0,0,0
MEG_339|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_339|AAC6-PRIME-339_A_92_T,0,0,0,0,0,1,3,1,1,1
MEG_339|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_339|AAC6-PRIME-339_G_412_C,0,0,0,0,0,0,3,0,1,1
MEG_339|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_339|AAC6-PRIME-339_T_418_G,0,0,0,0,0,0,3,0,1,1
MEG_340|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_340|AAC6-PRIME-340_A_38_T,0,0,0,0,0,0,3,1,2,1
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_352|AAC6-PRIME-352_T_423_C,5,9,3,3,2,0,0,0,0,0
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_352|AAC6-PRIME-352_A_621_C,4,10,0,0,3,0,0,0,0,0
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_352|AAC6-PRIME-352_T_675_C,3,4,4,2,7,0,0,0,0,0
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_352|AAC6-PRIME-352_T_939_A,3,7,0,3,1,0,0,0,0,0
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_352|AAC6-PRIME-352_A_961_T,2,6,0,0,0,0,0,0,0,0
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_352|AAC6-PRIME-352_A_989_T,3,5,0,0,0,0,0,0,0,0
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_352|AAC6-PRIME-352_G_1351_C,1,3,0,0,1,0,0,0,0,0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_364|AAC6-PRIME-364_T_425_C,3,4,0,0,2,0,0,0,0,0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_364|AAC6-PRIME-364_A_623_C,2,11,0,0,4,0,0,0,0,0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_364|AAC6-PRIME-364_T_677_C,5,3,1,3,3,0,0,0,0,0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_364|AAC6-PRIME-364_T_941_A,5,2,0,1,5,0,0,0,0,0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_364|AAC6-PRIME-364_A_963_T,0,11,0,0,1,0,0,0,0,0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_364|AAC6-PRIME-364_A_991_T,2,8,0,0,1,0,0,0,0,0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_364|AAC6-PRIME-364_G_1353_C,4,8,0,0,1,0,0,0,0,0
MEG_367|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_367|AAC6-PRIME-367_C_36_T,0,9,0,2,1,0,0,0,0,0
MEG_367|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_367|AAC6-PRIME-367_A_49_G,0,9,0,2,1,0,0,0,0,0
MEG_367|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_367|AAC6-PRIME-367_C_56_T,0,9,0,2,1,0,0,0,0,0
MEG_367|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_367|AAC6-PRIME-367_T_148_G,0,0,0,0,0,2,0,3,1,0
MEG_367|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_367|AAC6-PRIME-367_T_310_G,1,3,2,0,0,0,0,0,0,0
MEG_367|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_367|AAC6-PRIME-367_G_386_T,1,3,2,1,1,0,0,0,0,0
MEG_367|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_367|AAC6-PRIME-367_A_455_G,0,4,1,1,1,0,0,0,0,0
MEG_367|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_367|AAC6-PRIME-367_G_494_A,0,7,0,0,1,0,0,0,0,0
MEG_369|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAF|MEG_369|ABAF-369_T_26_C,0,0,0,0,0,1,0,20,10,10
MEG_369|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAF|MEG_369|ABAF-369_C_32_A,0,0,0,0,0,1,0,23,10,10
MEG_369|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAF|MEG_369|ABAF-369_T_287_G,0,0,0,0,0,0,0,59,22,20
MEG_369|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAF|MEG_369|ABAF-369_A_342_T,0,0,0,0,0,0,0,59,17,21
MEG_369|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAF|MEG_369|ABAF-369_T_1235_G,0,0,0,0,0,0,0,22,19,15
MEG_369|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAF|MEG_369|ABAF-369_C_1267_G,0,0,0,0,0,0,0,13,12,7
MEG_370|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAQ|MEG_370|ABAQ-370_T_200_G,27,0,5,2,8,0,0,0,0,0
MEG_370|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAQ|MEG_370|ABAQ-370_C_248_T,31,0,4,2,9,0,0,0,0,0
MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA|MEG_371|ABCA-371_C_866_A,23,38,8,19,16,0,0,0,0,0
MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA|MEG_371|ABCA-371_T_1086_C,22,56,14,18,14,0,0,0,0,0
MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA|MEG_371|ABCA-371_T_2370_A,20,44,7,19,7,0,0,0,0,0
MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA|MEG_371|ABCA-371_C_2786_T,19,49,15,14,9,0,0,0,0,0
MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA|MEG_371|ABCA-371_C_3501_A,25,49,13,20,8,0,0,0,0,0
MEG_375|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES|MEG_375|ABES-375_C_95_A,0,0,4,0,0,0,0,0,0,0
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_G_255_A,0,0,0,0,0,6,18,5,14,33
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_T_431_G,0,0,0,0,0,2,19,9,13,26
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_C_721_T,7,6,2,7,7,0,0,0,0,0
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_C_761_G,0,0,0,0,0,4,24,4,24,49
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_C_1396_A,0,0,0,0,0,4,29,10,29,38
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_C_1446_A,0,0,0,0,0,2,26,16,27,44
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_C_1514_G,0,0,0,0,0,2,28,22,27,42
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_G_1589_C,0,0,0,0,0,2,27,13,22,39
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_C_1747_G,0,0,0,0,0,6,28,10,26,39
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_T_1823_G,0,0,0,0,0,7,25,15,20,47
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_A_2220_T,0,0,0,0,0,2,27,17,14,26
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_C_2809_T,0,0,0,3,1,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_48_G,9,0,26,5,1,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_125_A,20,0,56,8,5,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_158_G,25,0,51,8,5,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_209_A,28,0,41,8,6,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_C_261_G,18,0,35,5,7,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_A_321_G,17,0,46,2,7,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_479_C,0,0,0,0,0,0,50,8,22,5
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_732_A,0,0,0,0,0,0,49,8,15,6
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_764_C,17,0,55,4,3,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_C_773_T,17,0,54,5,3,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_A_933_T,30,0,45,3,1,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_969_C,0,0,0,0,0,0,42,5,11,5
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_C_138_G,0,0,0,0,0,11,7,42,0,34
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_G_248_A,0,0,0,0,0,10,15,52,0,37
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_T_332_G,33,20,0,51,0,0,0,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_G_529_C,0,0,0,0,0,6,12,48,0,63
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_C_751_A,0,0,0,0,0,9,18,66,0,49
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_C_1087_G,46,36,0,81,0,0,0,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_C_1221_T,0,0,0,0,0,10,14,63,0,56
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_C_1309_T,0,0,0,0,0,11,15,54,0,70
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_A_1316_G,47,30,0,75,0,0,0,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_G_1379_A,59,36,0,81,0,0,0,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_C_1447_T,0,0,0,0,0,10,12,57,0,78
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_T_1499_C,0,0,0,0,0,10,9,58,0,78
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_A_1512_T,0,0,0,0,0,8,12,54,0,82
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_A_1974_T,40,45,0,83,0,0,0,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_T_2308_C,43,25,0,84,0,0,0,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_G_2833_C,23,19,0,31,0,0,0,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_C_3044_A,12,13,0,28,0,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_C_36_A,0,0,0,0,0,1,3,10,0,1
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_260_C,0,0,0,0,0,1,16,3,0,9
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_271_G,10,4,0,0,2,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_276_C,0,0,0,0,0,1,17,1,0,11
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_336_C,4,10,13,8,4,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_360_C,0,0,0,0,0,0,5,13,0,5
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_C_501_T,0,0,0,0,0,1,12,4,0,13
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_543_G,10,2,0,0,0,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_605_G,16,3,27,0,1,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_C_626_A,0,0,0,0,0,3,14,2,0,14
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_654_C,16,5,23,0,1,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_673_A,12,4,20,0,3,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_T_674_A,12,4,20,0,3,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_692_T,11,4,0,0,4,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_C_721_T,0,0,0,0,0,1,22,38,13,5
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_827_C,0,0,0,0,0,0,17,4,0,12
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_T_962_G,10,26,37,11,7,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_1032_A,0,0,0,0,0,0,38,54,14,11
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_T_1064_G,5,5,13,3,1,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_1077_T,0,0,0,0,0,1,48,77,23,16
