SNP_accession,S011_rd050m_R01_100bp_97ani_V4Full,S012_rd050m_R02_100bp_97ani_V4Full,S013_rd050m_R03_100bp_97ani_V4Full,S014_rd050m_R04_100bp_97ani_V4Full,S015_rd050m_R05_100bp_97ani_V4Full,S016_rd050m_R06_100bp_97ani_V4Full,S017_rd050m_R07_100bp_97ani_V4Full,S018_rd050m_R08_100bp_97ani_V4Full,S019_rd050m_R09_100bp_97ani_V4Full,S020_rd050m_R10_100bp_97ani_V4Full
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_316|AAC6-PRIME-316_T_939_A,4,3,9,0,1,0,0,0,0,0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_316|AAC6-PRIME-316_A_961_T,1,4,0,0,1,0,0,0,0,0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_316|AAC6-PRIME-316_A_989_T,1,4,0,0,2,0,0,0,0,0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_316|AAC6-PRIME-316_G_1351_C,0,4,0,0,1,0,0,0,0,0
MEG_338|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_338|AAC6-PRIME-338_T_420_G,2,0,1,2,1,0,0,0,0,0
MEG_338|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_338|AAC6-PRIME-338_A_440_G,1,0,2,4,1,0,0,0,0,0
MEG_338|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_338|AAC6-PRIME-338_A_509_C,1,0,2,2,1,0,0,0,0,0
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_352|AAC6-PRIME-352_T_423_C,3,3,9,2,0,0,0,0,0,0
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_352|AAC6-PRIME-352_A_621_C,3,3,0,0,0,0,0,0,0,0
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_352|AAC6-PRIME-352_T_675_C,1,1,20,0,3,0,0,0,0,0
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_352|AAC6-PRIME-352_T_939_A,0,2,18,1,4,0,0,0,0,0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_364|AAC6-PRIME-364_T_425_C,1,2,7,1,2,0,0,0,0,0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_364|AAC6-PRIME-364_A_623_C,2,6,0,0,4,0,0,0,0,0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_364|AAC6-PRIME-364_T_677_C,3,2,20,0,1,0,0,0,0,0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_364|AAC6-PRIME-364_T_941_A,0,2,5,2,0,0,0,0,0,0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_364|AAC6-PRIME-364_A_963_T,1,5,0,0,2,0,0,0,0,0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_364|AAC6-PRIME-364_A_991_T,1,3,0,0,2,0,0,0,0,0
MEG_367|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME|MEG_367|AAC6-PRIME-367_G_386_T,1,2,0,1,0,0,0,0,0,0
MEG_369|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAF|MEG_369|ABAF-369_T_26_C,0,0,0,0,0,0,0,5,5,2
MEG_369|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAF|MEG_369|ABAF-369_C_32_A,0,0,0,0,0,0,0,6,5,2
MEG_369|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAF|MEG_369|ABAF-369_T_287_G,0,0,0,0,0,6,0,5,17,2
MEG_369|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAF|MEG_369|ABAF-369_A_342_T,0,0,0,0,0,5,0,3,14,2
MEG_369|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAF|MEG_369|ABAF-369_T_1235_G,0,0,0,0,0,2,0,2,8,5
MEG_369|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAF|MEG_369|ABAF-369_C_1267_G,0,0,0,0,0,0,0,1,3,1
MEG_370|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAQ|MEG_370|ABAQ-370_T_200_G,1,0,43,2,6,0,0,0,0,0
MEG_370|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAQ|MEG_370|ABAQ-370_C_248_T,4,0,45,1,7,0,0,0,0,0
MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA|MEG_371|ABCA-371_C_866_A,10,7,87,4,14,0,0,0,0,0
MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA|MEG_371|ABCA-371_T_1086_C,7,13,70,2,8,0,0,0,0,0
MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA|MEG_371|ABCA-371_T_2370_A,7,8,75,4,12,0,0,0,0,0
MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA|MEG_371|ABCA-371_C_2786_T,13,7,52,6,10,0,0,0,0,0
MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA|MEG_371|ABCA-371_C_3501_A,12,6,52,2,9,0,0,0,0,0
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_G_255_A,0,0,0,0,0,16,32,2,6,1
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_T_431_G,0,0,0,0,0,14,37,1,2,5
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_C_721_T,6,6,8,35,15,0,0,0,0,0
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_C_761_G,0,0,0,0,0,17,51,2,5,3
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_C_1396_A,0,0,0,0,0,13,42,3,8,2
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_C_1446_A,0,0,0,0,0,16,36,5,7,2
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_C_1514_G,0,0,0,0,0,19,48,9,4,2
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_G_1589_C,0,0,0,0,0,14,44,8,4,4
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_C_1747_G,0,0,0,0,0,17,34,4,8,5
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_T_1823_G,0,0,0,0,0,11,44,5,5,1
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_A_2220_T,0,0,0,0,0,10,29,4,1,3
MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN|MEG_396|ACN-396_C_2809_T,3,4,4,7,2,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_48_G,52,0,1,1,2,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_125_A,108,0,4,1,5,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_158_G,113,0,5,2,6,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_209_A,113,0,7,2,6,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_C_261_G,123,0,6,1,6,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_A_321_G,106,0,8,2,8,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_479_C,0,0,0,0,0,3,2,2,2,3
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_732_A,0,0,0,0,0,2,4,0,1,1
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_764_C,94,0,6,2,7,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_C_773_T,90,0,6,2,7,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_A_933_T,100,0,6,5,3,0,0,0,0,0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3|MEG_398|ACR3-398_T_969_C,0,0,0,0,0,2,4,1,1,4
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA|MEG_399|ACRA-399_C_113_G,4,0,3,0,0,0,0,0,0,0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA|MEG_399|ACRA-399_G_514_A,1,0,1,1,1,0,0,0,0,0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA|MEG_399|ACRA-399_G_561_C,1,0,1,1,1,0,0,0,0,0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA|MEG_399|ACRA-399_G_881_T,1,0,3,0,2,0,0,0,0,0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA|MEG_399|ACRA-399_G_922_T,0,0,3,0,2,0,0,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_C_138_G,0,0,0,0,0,12,7,5,0,12
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_G_248_A,0,0,0,0,0,21,19,4,0,12
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_T_332_G,1,4,0,15,0,0,0,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_G_529_C,0,0,0,0,0,18,23,2,0,12
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_C_751_A,0,0,0,0,0,15,26,8,0,14
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_C_1087_G,8,2,0,19,0,0,0,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_C_1221_T,0,0,0,0,0,24,21,7,0,6
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_C_1309_T,0,0,0,0,0,24,22,7,0,11
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_A_1316_G,4,5,0,23,0,0,0,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_G_1379_A,5,9,0,21,0,0,0,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_C_1447_T,0,0,0,0,0,28,25,5,0,19
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_T_1499_C,0,0,0,0,0,22,21,6,0,16
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_A_1512_T,0,0,0,0,0,20,18,9,0,16
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_A_1974_T,0,7,0,18,0,0,0,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_T_2308_C,1,8,0,11,0,0,0,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_G_2833_C,1,2,0,12,0,0,0,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_404|ACRD-404_C_3044_A,1,0,0,9,0,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_C_36_A,0,0,0,0,0,1,4,8,0,2
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_260_C,0,0,0,0,0,3,5,0,0,2
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_271_G,0,0,3,1,1,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_276_C,0,0,0,0,0,2,4,0,0,2
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_336_C,1,4,0,3,2,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_360_C,0,0,0,0,0,1,12,21,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_543_G,1,0,3,0,0,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_605_G,0,2,2,2,0,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_C_626_A,0,0,0,0,0,6,1,0,0,4
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_654_C,1,1,3,3,1,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_673_A,2,1,3,2,1,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_T_674_A,2,1,3,2,1,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_692_T,3,0,3,0,1,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_C_721_T,0,0,0,0,0,8,2,6,1,4
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_827_C,0,0,0,0,0,5,3,0,0,1
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_T_962_G,3,7,5,3,11,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_1032_A,0,0,0,0,0,16,1,5,1,8
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_T_1064_G,2,0,4,2,0,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_1077_T,0,0,0,0,0,15,1,8,1,5
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_1160_C,4,4,5,6,10,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_1246_C,2,5,2,4,5,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_T_1359_C,0,0,0,0,0,9,0,13,1,4
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_C_1388_A,0,0,0,0,0,12,0,15,1,5
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_T_1543_G,0,0,0,0,0,6,0,5,0,3
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_1678_C,0,0,0,0,0,3,2,6,0,3
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_T_1688_C,2,5,6,4,8,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_1944_C,0,0,0,0,0,13,2,11,0,8
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_C_2160_G,4,3,0,2,2,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_C_2171_A,0,0,0,0,0,9,5,0,0,8
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_T_2189_C,2,0,1,0,1,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_2208_C,4,3,3,2,3,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_A_2288_C,0,0,0,0,0,14,3,9,1,10
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_T_2332_A,0,0,0,0,0,14,5,9,1,12
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_T_2376_G,6,5,3,4,4,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_C_2457_T,0,0,0,0,0,3,12,23,0,4
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_T_2477_C,4,1,1,3,1,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_2521_A,1,0,4,0,4,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_C_2556_A,2,1,1,1,0,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_T_2624_G,2,2,2,0,0,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_2710_C,0,0,0,0,0,2,8,19,0,1
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_C_2758_G,1,1,2,1,2,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_2785_A,1,1,2,1,1,0,0,0,0,0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_405|ACRD-405_G_2848_T,0,2,2,1,4,0,0,0,0,0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_C_36_A,0,0,0,0,0,1,5,12,0,3
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_A_260_C,0,0,0,0,0,4,2,0,0,4
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_A_271_G,3,0,7,1,0,0,0,0,0,0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_A_276_C,0,0,0,0,0,6,2,0,0,4
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_A_336_C,2,0,0,2,0,0,0,0,0,0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_G_360_C,0,0,0,0,0,2,10,20,0,4
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_C_501_T,0,0,0,0,0,3,1,0,0,5
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_A_543_G,3,0,7,2,2,0,0,0,0,0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_A_605_G,2,3,3,4,1,0,0,0,0,0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_C_626_A,0,0,0,0,0,8,3,1,0,4
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_A_654_C,2,4,3,3,2,0,0,0,0,0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_G_673_A,2,4,2,3,2,0,0,0,0,0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_T_674_A,2,4,2,3,2,0,0,0,0,0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_A_692_T,3,0,11,4,5,0,0,0,0,0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_C_721_T,0,0,0,0,0,1,0,3,0,3
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_A_827_C,0,0,0,0,0,14,4,1,0,9
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_T_962_G,1,0,1,2,0,0,0,0,0,0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_G_1032_A,0,0,1,0,0,1,0,3,0,1
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_T_1064_G,2,1,3,1,4,0,0,0,0,0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_G_1246_C,0,2,0,2,2,0,0,0,0,0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_T_1441_A,0,0,0,0,0,11,4,0,0,7
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_T_1543_G,0,0,0,0,0,5,0,2,0,2
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_T_1688_C,1,2,1,1,2,0,0,0,0,0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD|MEG_406|ACRD-406_C_2157_G,3,1,1,0,2,0,0,0,0,0
